segment,location,pressure,flow,acoustic,time
Dimapur → Kohima,"(25.9063, 93.7276)",52.13696811006217,89.91776220447542,32.4082216732853,1739893755.635463
Dimapur → Kohima,"(25.8484, 93.82284999999999)",47.83475144718948,94.20870401849032,25.209224716413573,1739893755.635465
Dimapur → Kohima,"(25.7905, 93.9181)",45.09235607609518,114.6336999440694,32.55980073036703,1739893755.635468
Dimapur → Kohima,"(25.7326, 94.01335)",45.363554337563414,106.47495585074688,33.270762635485475,1739893755.6354702
Dimapur → Kohima,"(25.6747, 94.1086)",53.953827688170875,98.94510009871385,32.47282171008885,1739893755.635473
Kohima → Imphal,"(25.6747, 94.1086)",51.67674051645533,109.63395456856816,24.504124235611407,1739893755.635499
Kohima → Imphal,"(25.460275000000003, 94.06565)",48.20881555964661,102.55104530047308,25.418419241261056,1739893755.6355011
Kohima → Imphal,"(25.24585, 94.0227)",56.4700595193699,103.89297105001552,26.474672944598556,1739893755.635503
Kohima → Imphal,"(25.031425, 93.97975)",48.24732739689452,96.21876818476596,29.92894791475344,1739893755.635506
Kohima → Imphal,"(24.817, 93.9368)",43.87616840162065,105.04741829873923,30.239900497295825,1739893755.635508
Guwahati → Dimapur,"(26.1445, 91.7362)",54.487284202496205,96.53968513244568,29.59812248026852,1739893964.0949519
Guwahati → Dimapur,"(26.08495, 92.23405)",56.88352346062957,92.87638208699927,25.326455384732355,1739893964.094956
Guwahati → Dimapur,"(26.0254, 92.7319)",60.723400662857905,100.33958844774494,31.21542660212538,1739893964.094959
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",55.40779194423068,95.30132028199831,29.71462632830596,1739893964.094961
Guwahati → Dimapur,"(25.9063, 93.7276)",44.886813619553074,96.60117644007013,29.42700876256517,1739893964.094964
Dimapur → Kohima,"(25.9063, 93.7276)",53.060105224871535,101.25682834371324,30.971916429733398,1739893964.094992
Dimapur → Kohima,"(25.8484, 93.82284999999999)",53.713265348881045,99.91635952615698,33.80291350171979,1739893964.0949938
Dimapur → Kohima,"(25.7905, 93.9181)",59.449579864813344,110.57682360216721,29.192935588339495,1739893964.094997
Dimapur → Kohima,"(25.7326, 94.01335)",48.71225176928673,100.4444644009436,37.34729679944709,1739893964.094999
Dimapur → Kohima,"(25.6747, 94.1086)",54.30278288996761,109.54251446815383,30.136407238162572,1739893964.0950022
Kohima → Imphal,"(25.6747, 94.1086)",61.796940347678124,98.59259437809766,32.47845954876573,1739893964.095027
Kohima → Imphal,"(25.460275000000003, 94.06565)",47.26180148416661,91.11805271336979,30.014239815484338,1739893964.0950289
Kohima → Imphal,"(25.24585, 94.0227)",56.42059246463988,91.88534545039268,26.72872683794581,1739893964.095031
Kohima → Imphal,"(25.031425, 93.97975)",52.21502933884377,97.59422172861053,30.830002596919304,1739893964.0950341
Kohima → Imphal,"(24.817, 93.9368)",54.1443293944737,85.23617596087468,28.89679207047683,1739893964.0950358
Guwahati → Dimapur,"(26.1445, 91.7362)",49.98942018569813,83.53888160921056,33.09488960329699,1739894113.16802
Guwahati → Dimapur,"(26.08495, 92.23405)",44.96762667104364,118.1893011287696,30.625120869807244,1739894113.168023
Guwahati → Dimapur,"(26.0254, 92.7319)",48.34149364642631,106.91647524064437,25.3145990192248,1739894113.1680262
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",48.096312490818285,104.73404497188127,36.19001482397551,1739894113.1680288
Guwahati → Dimapur,"(25.9063, 93.7276)",53.367833469307634,102.00040877768765,27.523412642904518,1739894113.168031
Dimapur → Kohima,"(25.9063, 93.7276)",54.271290195386484,108.46932878593537,29.7864868918153,1739894113.1680589
Dimapur → Kohima,"(25.8484, 93.82284999999999)",43.42772495049942,108.67850189832762,22.061183785398413,1739894113.168062
Dimapur → Kohima,"(25.7905, 93.9181)",50.92786789401025,93.50130362407226,33.88525429815039,1739894113.168064
Dimapur → Kohima,"(25.7326, 94.01335)",47.549199658942,87.29521848774974,24.683347625730683,1739894113.168066
Dimapur → Kohima,"(25.6747, 94.1086)",50.24985769817577,98.51853195284245,32.3393805044384,1739894113.1680691
Kohima → Imphal,"(25.6747, 94.1086)",52.798440977646884,123.07062790593797,31.608909084908777,1739894113.168094
Kohima → Imphal,"(25.460275000000003, 94.06565)",46.02195727489572,109.93091043299184,33.56418772481759,1739894113.168097
Kohima → Imphal,"(25.24585, 94.0227)",50.39386226401036,103.14379554965659,30.89899324699904,1739894113.1680992
Kohima → Imphal,"(25.031425, 93.97975)",51.583720333773655,92.75550564969683,29.718115601432594,1739894113.168101
Kohima → Imphal,"(24.817, 93.9368)",58.01161716781806,99.25085634585076,30.663626477670483,1739894113.168104
Guwahati → Dimapur,"(26.1445, 91.7362)",53.77034401272448,96.611176047839,29.116541572013052,1739894334.4599922
Guwahati → Dimapur,"(26.08495, 92.23405)",54.07189913708231,85.71435317900344,28.95085599068325,1739894334.4599948
Guwahati → Dimapur,"(26.0254, 92.7319)",51.151087235573776,105.17243762146417,29.47552182308472,1739894334.459998
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",48.83334211324944,105.92435808096661,27.78716844346127,1739894334.46
Guwahati → Dimapur,"(25.9063, 93.7276)",45.910408137813505,94.84005626357568,29.644499573756597,1739894334.4600031
Dimapur → Kohima,"(25.9063, 93.7276)",46.99174166242763,113.88974497140084,30.806676739129948,1739894334.460032
Dimapur → Kohima,"(25.8484, 93.82284999999999)",62.74706785324504,98.1617352979585,31.64388294378146,1739894334.460035
Dimapur → Kohima,"(25.7905, 93.9181)",61.98365845116651,117.15321643730206,27.517035710207296,1739894334.4600372
Dimapur → Kohima,"(25.7326, 94.01335)",52.819178828974415,101.33292466600172,32.02368585856437,1739894334.4600399
Dimapur → Kohima,"(25.6747, 94.1086)",51.40086424737573,95.66665588960512,30.256427380546395,1739894334.460042
Kohima → Imphal,"(25.6747, 94.1086)",45.98578570577207,104.72223860633662,28.396658263319935,1739894334.4600692
Kohima → Imphal,"(25.460275000000003, 94.06565)",56.5730208164005,98.3292026184522,27.318571099950645,1739894334.4600708
Kohima → Imphal,"(25.24585, 94.0227)",49.76618872813527,102.36248020815782,35.64541743069903,1739894334.460073
Kohima → Imphal,"(25.031425, 93.97975)",53.53958861723108,110.02125646103089,25.185383514192488,1739894334.460076
Kohima → Imphal,"(24.817, 93.9368)",52.162146385051706,115.16582950187521,31.956271414565347,1739894334.460078
Guwahati → Dimapur,"(26.1445, 91.7362)",45.19870854175512,104.10453136439833,29.489828386068844,1739894818.2199051
Guwahati → Dimapur,"(26.08495, 92.23405)",43.304184885076474,101.22110937602865,25.751227563365894,1739894818.2199092
Guwahati → Dimapur,"(26.0254, 92.7319)",34.125996724139895,101.62000153864759,32.46930682285637,1739894818.2199109
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",46.65625648068323,101.84065282733144,31.287233221902838,1739894818.219914
Guwahati → Dimapur,"(25.9063, 93.7276)",53.69804045111037,100.96472343622493,28.271625631618623,1739894818.219916
Dimapur → Kohima,"(25.9063, 93.7276)",54.90886327491195,95.95922750629794,27.43588015558014,1739894818.219946
Dimapur → Kohima,"(25.8484, 93.82284999999999)",38.820371172276325,104.01726235054701,25.70732997048091,1739894818.219949
Dimapur → Kohima,"(25.7905, 93.9181)",48.29906550977442,107.25479335447879,30.348273499291537,1739894818.2199512
Dimapur → Kohima,"(25.7326, 94.01335)",52.429066666484005,116.86605911747938,34.74229993829912,1739894818.2199528
Dimapur → Kohima,"(25.6747, 94.1086)",41.47226695186261,92.0797475016336,33.34600151291972,1739894818.219956
Kohima → Imphal,"(25.6747, 94.1086)",55.70199792415168,96.27098600824586,23.719143968874214,1739894818.219981
Kohima → Imphal,"(25.460275000000003, 94.06565)",46.66612522629915,107.14235567378412,34.663160040781065,1739894818.2199838
Kohima → Imphal,"(25.24585, 94.0227)",62.07991978279672,113.37235387034622,27.647635450793246,1739894818.219986
Kohima → Imphal,"(25.031425, 93.97975)",48.33820520875373,109.2575976128348,30.538510094027117,1739894818.2199879
Kohima → Imphal,"(24.817, 93.9368)",40.18872399976859,97.7656305211297,34.89498791438742,1739894818.219991
Guwahati → Dimapur,"(26.1445, 91.7362)",49.57123004542699,94.11896167257122,30.26557768298664,1739895026.431639
Guwahati → Dimapur,"(26.08495, 92.23405)",44.296882723031764,114.93113463972952,34.61008289834881,1739895026.431642
Guwahati → Dimapur,"(26.0254, 92.7319)",49.855826936223664,85.72381983572595,29.519362316200887,1739895026.431645
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",53.394359089368095,99.05420975578058,30.582326862072808,1739895026.431647
Guwahati → Dimapur,"(25.9063, 93.7276)",49.6331581892973,84.67775301992013,30.95153324049176,1739895026.4316502
Dimapur → Kohima,"(25.9063, 93.7276)",44.89769913820395,112.05915784766232,25.19971044529552,1739895026.431679
Dimapur → Kohima,"(25.8484, 93.82284999999999)",50.560365453470716,115.17822231519547,31.387362385239076,1739895026.431682
Dimapur → Kohima,"(25.7905, 93.9181)",46.45173982476624,101.79025938122237,31.38798961335778,1739895026.431684
Dimapur → Kohima,"(25.7326, 94.01335)",52.10078005095369,82.05490688273979,29.22299934020666,1739895026.4316869
Dimapur → Kohima,"(25.6747, 94.1086)",52.18335207264877,107.78361677944179,35.792819595396,1739895026.431689
Kohima → Imphal,"(25.6747, 94.1086)",47.51452729647461,105.69752064335988,26.359430553325204,1739895026.431714
Kohima → Imphal,"(25.460275000000003, 94.06565)",44.521064708504404,105.32756963100898,35.43816936891273,1739895026.4317162
Kohima → Imphal,"(25.24585, 94.0227)",45.22556789410359,116.50594063196252,26.35466546877548,1739895026.4317179
Kohima → Imphal,"(25.031425, 93.97975)",54.56111952646099,101.53391499879037,39.48783671392043,1739895026.431721
Kohima → Imphal,"(24.817, 93.9368)",43.24671834695222,79.05418001116638,28.56424679063052,1739895026.431723
Guwahati → Dimapur,"(26.1445, 91.7362)",53.94153807756588,98.39592023188612,28.426651292748,1739895175.210637
Guwahati → Dimapur,"(26.08495, 92.23405)",50.70355416284125,90.56061261695552,27.730094775469105,1739895175.21064
Guwahati → Dimapur,"(26.0254, 92.7319)",57.57389972840286,87.34317531380927,33.16862309810938,1739895175.210643
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",46.74903040298101,84.12864075615182,25.971576678737215,1739895175.210645
Guwahati → Dimapur,"(25.9063, 93.7276)",53.47534942650132,83.06606017688438,31.841006757849403,1739895175.210648
Dimapur → Kohima,"(25.9063, 93.7276)",58.28817798304433,91.14960515573836,26.432819954652732,1739895175.210675
Dimapur → Kohima,"(25.8484, 93.82284999999999)",51.66975106068935,88.6637182171455,29.8012269668323,1739895175.210678
Dimapur → Kohima,"(25.7905, 93.9181)",55.04144484095754,98.65918562924635,27.55523805937179,1739895175.21068
Dimapur → Kohima,"(25.7326, 94.01335)",50.76350695441685,103.66154493607468,29.787426309254073,1739895175.2106822
Dimapur → Kohima,"(25.6747, 94.1086)",54.486416727398975,108.16471609117164,31.133300445568857,1739895175.210685
Kohima → Imphal,"(25.6747, 94.1086)",52.94371811279145,102.67335677064294,31.619134408899203,1739895175.21071
Kohima → Imphal,"(25.460275000000003, 94.06565)",60.294878766850815,109.35748625694731,33.248375304138385,1739895175.210712
Kohima → Imphal,"(25.24585, 94.0227)",46.03302639968187,104.933688964042,30.53134852898087,1739895175.2107148
Kohima → Imphal,"(25.031425, 93.97975)",59.547084581804064,105.19680872079965,24.650646355659713,1739895175.210717
Kohima → Imphal,"(24.817, 93.9368)",58.6592714336151,104.87029666324366,30.098057521381527,1739895175.2107189
Guwahati → Dimapur,"(26.1445, 91.7362)",50.404980497856705,99.77688874510571,31.584072695054278,1739895383.65573
Guwahati → Dimapur,"(26.08495, 92.23405)",54.745125984411985,96.82094304801619,29.977072366616543,1739895383.655733
Guwahati → Dimapur,"(26.0254, 92.7319)",50.247078733583045,93.27209690009133,34.328210387336775,1739895383.655736
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",48.06709441457538,103.89335286962393,30.108641523742797,1739895383.6557388
Guwahati → Dimapur,"(25.9063, 93.7276)",52.0456788322947,88.42668299874298,27.34738321263587,1739895383.655741
Dimapur → Kohima,"(25.9063, 93.7276)",43.950465751277086,112.99203601961439,27.971481784514165,1739895383.6559029
Dimapur → Kohima,"(25.8484, 93.82284999999999)",50.828041933650404,93.83409713669391,26.62235491404583,1739895383.655909
Dimapur → Kohima,"(25.7905, 93.9181)",52.18721267429126,97.92479505083766,27.820254554413523,1739895383.6559129
Dimapur → Kohima,"(25.7326, 94.01335)",47.15426676842962,90.95077581005789,31.92172518368039,1739895383.6559172
Dimapur → Kohima,"(25.6747, 94.1086)",59.73437742406828,89.52760873731914,29.817104774569028,1739895383.655921
Kohima → Imphal,"(25.6747, 94.1086)",47.77001281745073,78.42095545347561,27.398122996342515,1739895383.656049
Kohima → Imphal,"(25.460275000000003, 94.06565)",41.92594235671904,104.30143035223591,29.780061431561226,1739895383.6560519
Kohima → Imphal,"(25.24585, 94.0227)",51.02724406709539,99.92094516372735,29.100280660931343,1739895383.656055
Kohima → Imphal,"(25.031425, 93.97975)",54.764890547494566,100.48645372073933,31.383860187177913,1739895383.6560571
Kohima → Imphal,"(24.817, 93.9368)",49.95493550733119,113.63095562118221,28.889193211434012,1739895383.65606
Guwahati → Dimapur,"(26.1445, 91.7362)",50.81886037260151,102.71460736249992,27.52455763596451,1739895532.297774
Guwahati → Dimapur,"(26.08495, 92.23405)",51.841918066067954,93.52601561818295,28.969487697453836,1739895532.297778
Guwahati → Dimapur,"(26.0254, 92.7319)",42.64982499350504,107.66499443061373,30.839905580472507,1739895532.29778
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",56.08703860033604,83.94301971381759,25.401310359725287,1739895532.2977831
Guwahati → Dimapur,"(25.9063, 93.7276)",44.50524158910193,114.53311767896821,33.73363949720145,1739895532.297786
Dimapur → Kohima,"(25.9063, 93.7276)",48.63183265893883,100.65465887546777,26.98202482022068,1739895532.2978141
Dimapur → Kohima,"(25.8484, 93.82284999999999)",49.05399856960331,82.11770175352723,31.15976214344291,1739895532.297817
Dimapur → Kohima,"(25.7905, 93.9181)",47.82992509669559,100.17268095649777,30.345451711454416,1739895532.2978199
Dimapur → Kohima,"(25.7326, 94.01335)",52.96859915365428,106.23189904961004,25.61989042294666,1739895532.297822
Dimapur → Kohima,"(25.6747, 94.1086)",49.50774973565165,79.60103768994593,28.355451384126308,1739895532.297825
Kohima → Imphal,"(25.6747, 94.1086)",59.913311638082575,99.77209675291431,31.118957216438684,1739895532.2978501
Kohima → Imphal,"(25.460275000000003, 94.06565)",51.87268454123225,108.582944336112,29.969572088770814,1739895532.2978518
Kohima → Imphal,"(25.24585, 94.0227)",59.14963164075203,107.17256835457655,31.778014691138583,1739895532.297855
Kohima → Imphal,"(25.031425, 93.97975)",49.10466298385822,106.32448770686649,32.356204125597095,1739895532.297858
Kohima → Imphal,"(24.817, 93.9368)",44.05789487444882,104.42887122048236,25.61767348144799,1739895532.297861
Guwahati → Dimapur,"(26.1445, 91.7362)",55.080191519209166,95.95624304718147,31.21531798119127,1739895745.898726
Guwahati → Dimapur,"(26.08495, 92.23405)",44.640966757440324,101.88376935573909,29.52368395145982,1739895745.898808
Guwahati → Dimapur,"(26.0254, 92.7319)",58.313454815591314,116.75439231828864,25.722878169541488,1739895745.8988118
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",54.9888276628247,109.29730192544642,31.69342903932422,1739895745.898815
Guwahati → Dimapur,"(25.9063, 93.7276)",47.479177755021404,118.17497397420394,31.138150043090686,1739895745.898818
Dimapur → Kohima,"(25.9063, 93.7276)",46.4201540214625,114.88473120169965,28.272750707041652,1739895745.899182
Dimapur → Kohima,"(25.8484, 93.82284999999999)",46.33986338075686,102.75245825546196,25.10210423457456,1739895745.899186
Dimapur → Kohima,"(25.7905, 93.9181)",52.37611560061831,104.13514237131778,31.715959889842956,1739895745.899188
Dimapur → Kohima,"(25.7326, 94.01335)",48.72601196804911,105.07842957394476,27.09054000954399,1739895745.8991911
Dimapur → Kohima,"(25.6747, 94.1086)",46.80829900710304,99.09546123933785,31.470300206747847,1739895745.899194
Kohima → Imphal,"(25.6747, 94.1086)",49.3861759276615,89.7930303440903,30.56300237431212,1739895745.8992362
Kohima → Imphal,"(25.460275000000003, 94.06565)",52.3071044914348,108.74814836233257,28.56227885304648,1739895745.8992388
Kohima → Imphal,"(25.24585, 94.0227)",54.204941709719506,89.18352493231264,27.924331475326415,1739895745.899242
Kohima → Imphal,"(25.031425, 93.97975)",53.540460683627686,113.08938178754784,29.832510543327366,1739895745.899244
Kohima → Imphal,"(24.817, 93.9368)",55.40337486481509,122.28651709767107,30.384365497631926,1739895745.8992472
Guwahati → Dimapur,"(26.1445, 91.7362)",49.744068491850214,91.90456609783931,29.43019296591594,1739896042.930816
Guwahati → Dimapur,"(26.08495, 92.23405)",46.98521390501,108.96716772302912,29.294271504701562,1739896042.930819
Guwahati → Dimapur,"(26.0254, 92.7319)",55.563286581489415,113.5383324084381,30.74192570626927,1739896042.930822
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",49.33040302790698,86.84139800365317,26.27776290360282,1739896042.930824
Guwahati → Dimapur,"(25.9063, 93.7276)",48.64565928688291,103.44715099485418,28.544240219800614,1739896042.930827
Dimapur → Kohima,"(25.9063, 93.7276)",36.18298913584684,97.22492382251642,32.497510129243054,1739896042.9308548
Dimapur → Kohima,"(25.8484, 93.82284999999999)",48.088336809954335,107.32370208725955,29.16014537394202,1739896042.930858
Dimapur → Kohima,"(25.7905, 93.9181)",48.526695107397586,99.60248746135414,29.821406528675073,1739896042.93086
Dimapur → Kohima,"(25.7326, 94.01335)",45.806716730563146,97.03209399694363,32.225392767612504,1739896042.9308622
Dimapur → Kohima,"(25.6747, 94.1086)",46.46932317982599,95.06218628659464,28.083099783486627,1739896042.9308648
Kohima → Imphal,"(25.6747, 94.1086)",48.853095699576855,114.2826060352839,28.87025772548219,1739896042.93089
Kohima → Imphal,"(25.460275000000003, 94.06565)",52.78494547467507,97.30607194163748,31.397961288488606,1739896042.930893
Kohima → Imphal,"(25.24585, 94.0227)",43.253587986059195,94.9650767972675,28.34124128043516,1739896042.930895
Kohima → Imphal,"(25.031425, 93.97975)",45.875790568805904,94.54810466118805,27.381639741972457,1739896042.930897
Kohima → Imphal,"(24.817, 93.9368)",45.02792333793759,107.20444531411233,30.590465129172625,1739896042.930899
Guwahati → Dimapur,"(26.1445, 91.7362)",46.6997625010608,101.0725050903174,28.312709991878336,1739896251.2842739
Guwahati → Dimapur,"(26.08495, 92.23405)",47.70785624469195,103.17149646437308,30.181809878941653,1739896251.284277
Guwahati → Dimapur,"(26.0254, 92.7319)",48.20991560881949,102.34567693320372,32.00881324307783,1739896251.28428
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",55.68931300677806,79.06905763387533,24.740176164346998,1739896251.284283
Guwahati → Dimapur,"(25.9063, 93.7276)",50.345076666160004,99.09028675386242,31.062584748045374,1739896251.284286
Dimapur → Kohima,"(25.9063, 93.7276)",51.66032349370348,114.5220671677616,32.13025162949593,1739896251.2843149
Dimapur → Kohima,"(25.8484, 93.82284999999999)",58.8957829962702,102.28211054622759,35.3660241456899,1739896251.284317
Dimapur → Kohima,"(25.7905, 93.9181)",50.94333758092558,86.1350673732433,25.9310556648422,1739896251.28432
Dimapur → Kohima,"(25.7326, 94.01335)",56.026129149427696,99.34140308713108,33.26247694329268,1739896251.284323
Dimapur → Kohima,"(25.6747, 94.1086)",49.149712414118184,87.79745268479908,23.20480221813292,1739896251.2843251
Kohima → Imphal,"(25.6747, 94.1086)",46.95406502661812,104.39741808417725,36.24633689530842,1739896251.284352
Kohima → Imphal,"(25.460275000000003, 94.06565)",49.64005793342844,104.65635697319347,30.53509631736818,1739896251.284354
Kohima → Imphal,"(25.24585, 94.0227)",41.6615029942371,95.62024247476089,30.97689459472313,1739896251.284357
Kohima → Imphal,"(25.031425, 93.97975)",42.14399719135298,107.76839857585482,30.330542549131945,1739896251.284359
Kohima → Imphal,"(24.817, 93.9368)",63.354649435780566,108.85146150281629,26.13650907850619,1739896251.284361
Guwahati → Dimapur,"(26.1445, 91.7362)",49.671149656194935,112.27425851648914,30.840946082917416,1739896389.421951
Guwahati → Dimapur,"(26.08495, 92.23405)",56.074086054944075,102.51360466895032,27.443957321970284,1739896389.4219542
Guwahati → Dimapur,"(26.0254, 92.7319)",56.51082703059052,104.41080635876173,24.88015842044661,1739896389.421957
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",53.47994995433925,111.05287638317479,25.71659422553279,1739896389.421959
Guwahati → Dimapur,"(25.9063, 93.7276)",53.327509580008375,107.41684260211005,28.03496330418842,1739896389.421962
Dimapur → Kohima,"(25.9063, 93.7276)",53.07408388683961,108.75173702460684,30.024713403216122,1739896389.4219909
Dimapur → Kohima,"(25.8484, 93.82284999999999)",52.1571943776802,113.16776924055121,28.716031440505155,1739896389.421994
Dimapur → Kohima,"(25.7905, 93.9181)",49.07661785932449,80.04658127184003,28.707923115409706,1739896389.421997
Dimapur → Kohima,"(25.7326, 94.01335)",46.07352174601653,90.4720745472001,29.84151467181068,1739896389.4219992
Dimapur → Kohima,"(25.6747, 94.1086)",43.33728240776014,103.32719036055425,25.654801354974136,1739896389.422001
Kohima → Imphal,"(25.6747, 94.1086)",55.37135854781685,108.11974319009788,26.10705868135277,1739896389.422024
Kohima → Imphal,"(25.460275000000003, 94.06565)",46.07470254710582,101.37895784082328,31.20325141465122,1739896389.422027
Kohima → Imphal,"(25.24585, 94.0227)",56.11353844891121,107.56342423948828,25.221533005891327,1739896389.422029
Kohima → Imphal,"(25.031425, 93.97975)",55.65132195945185,94.77729991188696,24.342285185466515,1739896389.4220319
Kohima → Imphal,"(24.817, 93.9368)",53.79970248194845,97.88061938199101,31.565974578690444,1739896389.422034
Guwahati → Dimapur,"(26.1445, 91.7362)",49.414080380280566,90.99601467557534,34.22893010382692,1739896419.431286
Guwahati → Dimapur,"(26.08495, 92.23405)",50.98328590293878,94.07625454501436,32.73430119480482,1739896419.4312901
Guwahati → Dimapur,"(26.0254, 92.7319)",42.19420512273097,95.60618274449588,31.894798531014665,1739896419.431293
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",51.73823594392315,118.66059700695902,28.12399773350492,1739896419.431295
Guwahati → Dimapur,"(25.9063, 93.7276)",56.610160701981684,118.82428138088235,24.134577040153395,1739896419.431298
Dimapur → Kohima,"(25.9063, 93.7276)",49.1074649926886,93.79329104949397,32.35516141750646,1739896419.431328
Dimapur → Kohima,"(25.8484, 93.82284999999999)",48.83014373774125,104.90008699515536,28.86209230711458,1739896419.4313312
Dimapur → Kohima,"(25.7905, 93.9181)",49.15643936303805,112.25671363506939,27.00832130707551,1739896419.431333
Dimapur → Kohima,"(25.7326, 94.01335)",40.89968532792696,106.0260155201476,33.91378079225471,1739896419.431335
Dimapur → Kohima,"(25.6747, 94.1086)",46.671614479981955,113.31481569481183,21.681368067845675,1739896419.431338
Kohima → Imphal,"(25.6747, 94.1086)",49.6994657627683,105.52074920291415,30.608314386781114,1739896419.4313889
Kohima → Imphal,"(25.460275000000003, 94.06565)",57.856119774453,88.16209195715169,29.254590953898546,1739896419.431393
Kohima → Imphal,"(25.24585, 94.0227)",51.04282580582025,102.1279440174844,34.72682167408568,1739896419.4313972
Kohima → Imphal,"(25.031425, 93.97975)",53.1618345839015,111.07861508813362,30.921030915633864,1739896419.4313989
Kohima → Imphal,"(24.817, 93.9368)",57.31562336556451,126.56566189795167,28.44913550015276,1739896419.431402
Guwahati → Dimapur,"(26.1445, 91.7362)",53.07850512323779,91.24850865698127,26.209093488453124,1740379982.53266
Guwahati → Dimapur,"(26.08495, 92.23405)",48.51872031735774,89.80063094910824,26.863213601612493,1740379982.532664
Guwahati → Dimapur,"(26.0254, 92.7319)",49.43655987617487,114.42546721390633,25.7416505320173,1740379982.5326662
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",45.81692558763041,98.28732831393026,24.46891343033969,1740379982.5326679
Guwahati → Dimapur,"(25.9063, 93.7276)",58.75060717226507,91.05372269469049,27.357147411032827,1740379982.53267
Dimapur → Kohima,"(25.9063, 93.7276)",45.19309570936801,109.71896039787748,30.386598439342162,1740379982.532705
Dimapur → Kohima,"(25.8484, 93.82284999999999)",44.169627808002915,115.79980228606587,29.666080899120356,1740379982.5327082
Dimapur → Kohima,"(25.7905, 93.9181)",54.23536503978569,86.66405434157708,30.564169761466186,1740379982.5327098
Dimapur → Kohima,"(25.7326, 94.01335)",53.70005964024996,93.46411874917321,28.335175608768438,1740379982.532712
Dimapur → Kohima,"(25.6747, 94.1086)",48.752938942259675,115.54183044685419,31.11497953532377,1740379982.532715
Kohima → Imphal,"(25.6747, 94.1086)",43.35101252716989,87.27913320320086,28.62185615834037,1740379982.53274
Kohima → Imphal,"(25.460275000000003, 94.06565)",50.17944828469174,111.4200299315291,27.256001598333395,1740379982.5327418
Kohima → Imphal,"(25.24585, 94.0227)",47.12360571881739,97.51582535649322,32.741177096681064,1740379982.532744
Kohima → Imphal,"(25.031425, 93.97975)",47.41297344686996,90.2890496047602,30.750312649587684,1740379982.532747
Kohima → Imphal,"(24.817, 93.9368)",52.85871524779676,89.69044921772198,23.87240608092437,1740379982.532749
Guwahati → Dimapur,"(26.1445, 91.7362)",53.73816951495912,98.1351767234292,30.561278090366198,1740380013.344527
Guwahati → Dimapur,"(26.08495, 92.23405)",48.82916453787314,97.50529979058574,31.20249236723116,1740380013.3445299
Guwahati → Dimapur,"(26.0254, 92.7319)",45.92865270523142,107.4193207086783,24.841946214319805,1740380013.344533
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",47.33469271101083,116.13134750990199,31.030786525443688,1740380013.344535
Guwahati → Dimapur,"(25.9063, 93.7276)",57.23043009087977,111.89026826993383,36.48305478173984,1740380013.344537
Dimapur → Kohima,"(25.9063, 93.7276)",45.33213564529738,105.38297037340679,27.104056852522824,1740380013.344566
Dimapur → Kohima,"(25.8484, 93.82284999999999)",62.37189193463911,87.42603816548362,37.330199270410716,1740380013.344568
Dimapur → Kohima,"(25.7905, 93.9181)",49.37915415536663,91.33561900105589,28.192640439776856,1740380013.3445709
Dimapur → Kohima,"(25.7326, 94.01335)",46.170535680556114,87.1076820645664,24.9028990160413,1740380013.344573
Dimapur → Kohima,"(25.6747, 94.1086)",52.29858979594313,98.26500464982163,27.605097742363952,1740380013.344576
Kohima → Imphal,"(25.6747, 94.1086)",44.21200383359756,109.12041643605134,33.533157769855976,1740380013.3446012
Kohima → Imphal,"(25.460275000000003, 94.06565)",51.39615623399982,105.0020474285864,27.05424579673813,1740380013.3446028
Kohima → Imphal,"(25.24585, 94.0227)",48.09492070166086,102.66933870938229,33.04093707378118,1740380013.344605
Kohima → Imphal,"(25.031425, 93.97975)",50.265862265446785,93.3496914666058,31.63897956751513,1740380013.3446069
Kohima → Imphal,"(24.817, 93.9368)",37.90704256927438,101.98312615408959,32.82223361624167,1740380013.344609
Guwahati → Dimapur,"(26.1445, 91.7362)",49.04694662407764,91.51480523838163,31.581410430097762,1740380073.333735
Guwahati → Dimapur,"(26.08495, 92.23405)",45.39778669386965,93.87591436503213,28.285423854297637,1740380073.333738
Guwahati → Dimapur,"(26.0254, 92.7319)",46.0191088555136,107.26240370717635,29.319725493504418,1740380073.333741
Guwahati → Dimapur,"(25.965850000000003, 93.22975)",50.09578384143149,94.73977092848489,33.56938566269028,1740380073.333743
Guwahati → Dimapur,"(25.9063, 93.7276)",40.96516997721477,116.64415887125142,28.166786991524773,1740380073.333746
Dimapur → Kohima,"(25.9063, 93.7276)",52.770803423015046,110.17218464286094,40.54883955966679,1740380073.3337731
